2022-03-23	How do you push through a midday slump? 🎧 Putting on a good playlist 🌞 Getting some fresh air 💃 Dance break ⬇ Let us know!
2022-03-23	We hope that this #WomensHistoryMonth you take the time to share YOUR story! The triumphs, the stumbles, the ups, and the downs -- it's all part of who you are. ✨ Thank you for this reminder, @shalom_blac! https://t.co/SulRDwE55E
2022-03-24	Congratulations on reaching your 10K subscriber milestone, @maya_loves_code! 👏🏿👏🏼👏🏽 If you want to work in the tech space, and you're looking for inspiration &amp; tips from another woman in tech, we highly recommend subscribing to Maya's channel today! → https://t.co/mE0CeLsI3b https://t.co/PW1dxg3hog
2022-03-24	Don't hold yourself back any longer. Let your voice be heard during #WomensHistoryMonth and every month! We appreciate your words, @MollyBOfficial ✨ https://t.co/fM6ILHT7LG
2022-03-25	.@thephysicsgirl wants you to remember the most important rule of all: BE YOURSELF! ✨ #WomensHistoryMonth https://t.co/5wokqYY8vY
2022-03-25	Looking to add some inspirational content into your feed? Well, here are 5⃣ women who you should definitely subscribe to then! 💫 → https://t.co/ZqKX5KAAw6
2022-03-25	That feeling when you find the perfect place to edit from 😍
2022-03-26	Do you batch film your videos?
2022-03-27	Tag your favorite creator to listen to while you make Sunday breakfast 🍳⤵🥞
2022-03-28	Sharing a special event to close out International Women's Month 💜 this Wednesday (3/30) @Malala is speaking live about breaking boundaries and supporting womxn creators off and on our platform. Register now to join a powerful community conversation → https://t.co/7Dtmufk7R4 https://t.co/lU691ip9ee
2022-03-29	This is your reminder that Comment Search Filters are available on Studio Mobile! All you have to do is go to the Comments tab in the app 📱 Learn more → https://t.co/p01fPYktQy
2022-03-29	When it comes to #YouTubeShorts, I... Create them Want to regularly learn more ⬇️ ⬇️
2022-03-30	She's a creator, world-traveler, writer, host and so much more! 🌎✈✨ S/O to @jofranco for turning her love for languages, and the people who speak them, into a visual diary that we can all watch and learn from → https://t.co/5WoOpgFKnu https://t.co/AyJ0BFZ45s
2022-03-30	You can filter your comments in Studio Mobile by: ☑ Comment type ☑ Response status ☑ Channel member status And more! → https://t.co/nkmjpUdUHd
2022-03-31	Tips for keeping your live chat safe &amp; positive for your viewers: ☑ Assign moderators ☑ Create a blocked words list ☑ Hold potentially inappropriate chats for review For more tips → https://t.co/16JzdTy0it
2022-03-31	Today is #TransDayofVisibility &amp; we want to shine a light on ✨@MathildaHgberg✨ She is using her channel to share her journey, her experiences, and help people in the community feel more seen. We 💙 the work she is doing, and we think you will, too. → https://t.co/fBF1QVxnE6 https://t.co/IJCfaw3QLX
2022-04-01	Happy 1st day of April! Here are some days you can plan your Spring content around 🌼💐🌻 https://t.co/Wvwuj1RCes
2022-04-01	In honor of #AprilFoolsDay, we want to know what your favorite prank channel is! Tag the creators down below ⤵
2022-04-02	Have you incorporated #YouTubeShorts into your current content strategy?
2022-04-03	When you get into your editing flow and completely lose track of time 🌀⏰⏳
2022-04-04	Tag a creator whose videos are the ultimate #MondayMotivation! ✨
2022-04-04	Worried about asking your fans to show their support for 🆕 monetization methods? Well, we're hoping to alleviate some of that stress! YouTube is running ads about certain monetization features, to inform viewers about the perks. Stay tuned this week for more info.
2022-04-05	Channel Memberships are a great option for creators who want to monetize exclusive members-only content. 🔑 From exclusive badges &amp; emojis, to members-only videos, learn more about what you can offer via Channel Memberships → https://t.co/J9TegLdptp https://t.co/pdacCmqS4h
2022-04-05	How long were you creating on YouTube before it became your full-time job?
2022-04-06	Nas Daily's channel is our daily reminder to 🌟DREAM BIG🌟 Don't limit yourself to your surroundings! He focused on finding the most compelling stories, all around the 🌎, and transformed them into the most captivating #YouTubeShorts → https://t.co/C56TYO3ueN
2022-04-06	Super Chat gives you the opportunity to earn 💰 on YouTube in a way that's fun for you &amp; your fans! It's a monetization tool that allows fans to 💫shine💫 in the Live Chat &amp; get pinned to the top for a set time. → https://t.co/4VTdNfH6JC https://t.co/doJ4TU43lK
2022-04-07	In addition to Super Chat, Super Stickers are another way your fans can pay to show support in one of your live chats. Learn more about who can use these in this video → https://t.co/r14sFPghrQ https://t.co/sUhP28xIhv
2022-04-07	Tag a creator down below who inspired you to take better care of your health 💛⤵ Let's show them some love on #WorldHealthDay!
2022-04-08	It's officially *how can I move my editing bay outside?* season ☀️🤔
2022-04-09	How are you planning to spend this weekend? 🫂 Catching up with friends 💻 Batch filming videos 🥱 Resting 🔽 Other! Respond with emojis that describe your weekend plans below!
2022-04-10	Tfw you start filming and your upstairs neighbors decide they want to rearrange all of their furniture 🥴
2022-04-11	Do you have something you want to teach people on YouTube but are unsure of how to bring your idea to life? Well, this video is the perfect place to start 🙌 → https://t.co/ShbdCQvQhd
2022-04-12	When you've been putting in WORK on your channel and finally land your very first brand deal 🥹💫
2022-04-12	💫 Here's your sign to launch that educational channel you've been thinking about 💫 and @nurse_bass has 5⃣ tips to help you get started: ➕ Do your research ➕ Be authentic ➕ Find a consistent format ➕ Make useful videos ➕ Make sure your channel is easy to navigate
2022-04-13	After @omgitsalia helps you create a #YouTubeShorts for your uTure application, you’re one step closer to becoming the next big gaming creator 😎 Learn more → https://t.co/uiVMbR9kag https://t.co/NBs473oNNO
2022-04-13	Tag your favorite educational creator below to show them some love on #EducationAndSharingDay! 🍎
2022-04-13	Your educational content deserves to be ✨seen✨ Adding a channel trailer, incorporating discussion questions into your videos, and going live are all things that can help boost your channel's visibility. Check out this video for more tactics!→ https://t.co/WMNHgDqa8z
2022-04-14	Beyond YouTube, here are some other ways that educational creators can monetize their content: 🗣 Speaking engagements 🏫 Partnering with schools &amp; institutions 🗒 Selling customized resources like lesson plans &amp; worksheets And more! → https://t.co/I4glfRIUkP
2022-04-15	"What is the gap and how can I fill it?" That's the question that started @hudabeauty's incredible creator journey. 🎥💄 By answering that question, she was able to find her community in the beauty space and build a dedicated following → https://t.co/P0GKA5Idhg https://t.co/hEy70ImIpc
2022-04-15	We're halfway through April! 🌬 Which one of these days are you planning to make a video about? https://t.co/q8oKxfJUiN
2022-04-16	Cody &amp; Maria identified a gap in the educational content space, and created @WhyNotSpanish1 to help fill it! 👏🏿👏🏼👏🏽 If you want to launch a language-focused channel, this takeover is meant for you! And don't forget to support their channel → https://t.co/ZM50lI8j0W https://t.co/6YP3MlYhBN
2022-04-16	Saturdays are for... Filming Content planning ⬇️ ⬇️
2022-04-17	Next week is #EarthDay, so we want to know who you watch to learn more about sustainability ♻🌱🌎 Tag them down below!
2022-04-18	Where are you currently getting your #YouTubeShorts content inspiration?
2022-04-19	Exciting update - Channel Guidelines are gradually being rolled out to more channels. Creators can set up to 3 guidelines for viewers to acknowledge before adding comments or live chats. It’s your community, so you get to set the tone. Read more → https://t.co/7Clfp7s4mk
2022-04-19	This #YouTubeEarthDay your favorite creators have brought their love for the 🌎 and content creation together to create this incredible Non-Fungible Planet series. From the Yellowstone Volcanoes to the depths of the Sudwala Caves, they're taking you along with them everywhere ⤵️
2022-04-19	This Friday is #EarthDay so today we're passing the 🎤 to a sustainability queen, @Shelbizleee! ♻ She's sharing tips on how to create merch more sustainably, but you can find more advice on how to be eco-friendly in your everyday life on her channel → https://t.co/yrIZbtfrCb https://t.co/tKexyPwEK5
2022-04-20	Major 👏🏼👏🏿👏🏽 for @Keemokazi1 for finding a #YouTubeShorts format that works for him! Check out his channel to watch how he's turned his love for music, comedy, and creating with family into captivating short-form content → https://t.co/5K3aajSbof
2022-04-20	Nothing in this world will be as durable as your first vlogging camera.
2022-04-20	We're showing love to the Black women creators who are planting the seeds to build a better 🌎 for themselves &amp; the next generation. Learn more about these fabulous 💐women in full bloom💐 in #CrownAndGlory → https://t.co/s6LGTv4stg https://t.co/cp6xCte9Hk
2022-04-21	FAQ: How often should you post #YouTubeShorts? Answer: It's up to you - post based on trends or set a regular schedule. Starting out on Shorts is all about experimenting, it's okay to try out different strategies - as long as it feels sustainable and you're having fun with it 🔑
2022-04-21	Let's ✨manifest✨ together. This year I will... Become a Work with full time my dream creator brand ⬇️ ⬇️
2022-04-22	.@iamMostlySane, @manualdomundo, @bretmanrock and 8 other creators set out on a mission to learn more about the planet &amp; how we can do our part to heal it. 🌍♻💚 Follow their journeys &amp; find out what they learned about our Non-Fungible Planet → https://t.co/dGkr57DdpO https://t.co/6CraJ16cNL
2022-04-22	Happy #EarthDay 🌎🌍🌏 Today @aime_maggie is talking about her journey as a sustainability-focused creator, and sharing her tips for how you can be more sustainable when creating your own content! Subscribe to her channel to continue learning from Aime → https://t.co/3kF8GRhDm4 https://t.co/knL6LnOOjK
2022-04-22	Tap the ANALYTICS button in the #YouTubeShorts player to view your: 📈 Views 👩‍💻 Subscriber growth 👥 Audience retention 🚙 Traffic sources ➕ And you can view even MORE of your Shorts analytics within the YouTube Studio app! https://t.co/jR4rqLQStJ
2022-04-23	When you told yourself you would edit all weekend but the video files are still sitting on your SD card 🙃
2022-04-24	What is your favorite thing to vlog? Travel &amp; Day special in the occasions life ⬇️ ⬇️
2022-04-25	me 🤝 filming 5 minutes before sunset
2022-04-26	It's #GetOrganizedDay so here are tips from Simon Whister (@TodayIFoundOut1) on how to optimize your creativity: ✅ Batch your production steps ✅ Create a Google Sheet for notes ✅ Try to get ahead of schedule ✅ Note repetitive steps you can streamline→ https://t.co/Vzpi4qxoBC
2022-04-26	Let @BeanNotHere's #YouTubeShorts live as a reminder to prioritize creating content that you enjoy, and your community will come. Through authenticity, they were able to build an engaged community and earn the record for the most comments on a Short! → https://t.co/UswK5dLFrj
2022-04-26	Super Thanks is now available to YPP creators in 68 countries! Learn more here → https://t.co/lfGJGnAip6 https://t.co/q3IQkEA1t1
2022-04-26	When you join the #YouTubeShorts Creator Community you have the opportunity to learn from other creators &amp; get firsthand support from a YouTube Partner Manager! Tune in tomorrow, April 27th at ⏰11AM PST / 2PM EST⏰ for our FIRST Twitter Spaces event to learn about how to join! https://t.co/XTxQ7nDPw4
2022-04-27	Interested in joining the ✨YouTube Shorts Creator Community Program ✨? Apply here: https://t.co/WnAUCHzg6T
2022-04-27	Managing your channel becomes a lot easier when you implement these steps: 🔘 Set your upload defaults 🔘 Design a thumbnail template 🔘 Create an end card template More tips → https://t.co/AHwLHiRo6F
2022-04-27	T-minus 1 hour until our ✨YouTube Shorts Community: Creators in Conversation✨ on Twitter Spaces with @roydubois_, @clara_dao_, @goharsguide &amp; @SushiBAEYT! Respond with any q's you have about the community &amp; we’ll try to answer them during the event ⬇ https://t.co/F3I0JFmmLp
2022-04-28	Filming at home with your family be like 🚨🎷🚁💥⏰📡
2022-04-28	Have you ever considered collaborating on a channel with another creator? ✨👥✨ It's a great way to split the workload and increase the volume of videos you put out → https://t.co/ptUNHdK1Jg
2022-04-28	We loved chatting w/ @roydubois_, @clara_dao_, @goharsguide &amp; @SushiBAEYT during our ✨YouTube Shorts Community: Creators in Conversation✨ yesterday! ICYMI, you can still apply to join the community (link in thread) + listen to the convo ⬇ https://t.co/KKt15Ts005
2022-04-29	Not only is collaborating on a channel a great way to split the workload, but partners can also help keep you on track with your upload schedule! 👌✨🗓 → https://t.co/ptUNHdKzyO
2022-04-29	The journey to creating more eco-friendly content doesn't have to end on Earth Day! So today @manualdomundo, who is featured in our Non-Fungible Planet series 🌍, is sharing his conscious creator tips with all of you. Check out Manual's channel → https://t.co/cdQp34bKV4 https://t.co/gxHXEWyLmy
2022-04-30	Press ▶ to hear @itsmeTroi's message for women who want to start creating gaming content⬇⬇⬇ And then when you're done watching her takeover, make sure to subscribe to her fabulous channel! https://t.co/yXtU4fS7i3 https://t.co/UuX2veGTsl
2022-04-30	We love seeing @FaleshaAJohnson, @aliyahsimonee, and @TruleyTalented in their crowns, and grateful for their contributions to culture on and offline! ✨🌸👑 Learn more about their stories by checking out #CrownAndGlory → https://t.co/s6LGTv4stg https://t.co/K9s6eJT1LM
2022-05-01	Do you regularly back up the content on your hard drives? Yes No ⬇️ ⬇️
2022-05-01	If you need some days to create your content around this month, look no further ⤵ https://t.co/HOQvU42yUj
2022-05-02	Want to make your transitions in your fashion Shorts even more 🔥? The Align tool can help you do that! → https://t.co/3fJcqGc35D
2022-05-02	When you FINALLY get the courage to ask your fave creator to collab...and they say YES 😰🙃😆😭
2022-05-03	Did you know that you can use the audio from your fave long-form vids in your #YouTubeShorts as well? All you have to do is: 1⃣ Tap 'Create' below the title 2⃣ Drag to adjust which portion of the video's audio you want to use 3⃣ Click ✨Done✨ + tap 🔴 to record with the audio!
2022-05-04	Happy #TeacherAppreciationWeek! 🍎 Today on the blog, Kimberly Harrison (@socratica on YouTube), @mrbrianmclogan, @shiffman, and @AmoebaSisters are sharing how &amp; why they started teaching on YouTube → https://t.co/6gX0mgYxqu
2022-05-04	Have you ever explored vlogging via #YouTubeShorts? 🤔 It's a great way to show your audience little snippets of your day-to-day life, and the Speed tool can help you fit more segments into a single Short → https://t.co/Ulhh7eVdPJ
2022-05-05	Here are some ideas for ways you can utilize text on screen in your next #YouTubeShorts: 🥘 Recipe steps 👠 Outfit details 🗺 Travel tips How are you currently using text on screen?
2022-05-05	This is ICONIC. @MISStiffanyMA had a billboard on Hollywood Blvd and it looked 👌! We love this for you, Tiffany 🌟 → https://t.co/IQjoA2FlpY
2022-05-06	Let a creator know how much their channel means to you in the comments ⤵
2022-05-06	You can still earn #YouTubeShorts bonuses this year 💸💸💸, even if you're not in the YouTube Partner Program! Learn more → https://t.co/XBP1J1GlEU
2022-05-07	What are you manifesting more of this month? Time to be Inspo for creative videos ⬇️ ⬇️
2022-05-08	When your "editing" day turns into a "just one more episode" day 🙃
2022-05-09	may is #MentalHealthAwarenessMonth, so all week we'll be sharing tips on how to talk about mental health on your channel. for more info: https://t.co/8chOvXky1p https://t.co/j4hssE4Fns
2022-05-09	tag a creator below whose channel is helping you get through your monday 🙌
2022-05-10	tip 2⃣ for how to talk about mental health in your videos: collab with mental health care experts! collabing with mental health professionals + nonprofits can help you share safe, credible content, &amp; can be reliable sources for viewers in need. 🧠📋🏥 → https://t.co/8chOvXky1p
2022-05-10	want to talk about mental health on your channel? tip 1⃣: speak from personal experience. 🗯 use phrases like “this works for me, personally” to make it clear that you’re not sharing evidence-based info. 🗯 share your struggles &amp; triumphs more info → https://t.co/8chOvXky1p
2022-05-10	what would you like to work on this month? my my video storytelling aesthetics ⬇️ ⬇️
2022-05-11	keep an eye out for Green Screen(!!) the newest way to remix #YouTubeShorts starting to roll out (on iOs, android soon). use it to create w/ existing YouTube vids or pull from your own gallery. bonus, green screen auto attributes the original vid - so more discoverability too💚
2022-05-11	that moment when you realize that REST is one of the most important parts of the creative process 💡💡💡
2022-05-11	want more tips on how to discuss mental health in videos? we got you. tip 3⃣: be inclusive. 🗯 empathize with their experience 🗯 acknowledge mental health issues do not define a person 🗯 avoid problematic slang bookmark the blog to save these tips → https://t.co/8chOvXky1p
2022-05-12	tip 4⃣ on how to discuss mental health on your channel: maximize the impact of your content! @alimattu recommends: 🗯 combine mental health + video elements your audience loves 🗯 share your own story 🗯 take time to heal &amp; share when you’re ready → https://t.co/8chOvXky1p
2022-05-13	.@jjasminele's channel is a constant reminder to embrace who you are. from your unique sense of style to your personality. we love the advice she shares in this video and the energy she brings to youtube! 💛 ⤵ https://t.co/HkC4bl4n3e https://t.co/JC7m5lYyLp
2022-05-13	if you want to continue to learn more about mental health, and how to talk about it with your community, we highly recommend checking out the videos/channels in this playlist ⤵ https://t.co/GFVcw6A42A ✨share a tip you're going to start using below!✨
2022-05-14	respond to this tweet with an emoji that describes how your week went ✨
2022-05-15	let's manifest some positivity! this week i will.. gain at post a video least 15 i'm really new subs proud of ⬇️ ⬇️
2022-05-16	live redirect is a 🆕 feature that can help you build excitement around a premiere and/or support another creator's stream. learn how you can try it out ⤵ https://t.co/B6AVUrbPSc
2022-05-17	are you a new creator looking for tips on how to make money on YouTube and grow your channel? the creator tips hub is a great resource for learning how to make your channel thrive 🙏 → https://t.co/oJBrFXVpdI
2022-05-17	waking up and seeing @bretmanrock, @chellamanart, @jayshetty, @Valkyrae on the #A100 list for #AAPI excellence !!! it is a good day so proud of u all!!
2022-05-18	come thru this friday, may 20th ! ⤵ https://t.co/0IulSrbwzU https://t.co/nLMwC6mXD5
2022-05-18	tfw you planned to film a 'day in my life vlog' but it's 11pm and the only footage you have is of your morning coffee 🙃
2022-05-18	with the subtitle editor role, you can invite users you trust to add subtitles to your videos via your channel permissions. don't worry, this will not give them access to your full channel. learn more! → https://t.co/xvEkVJMTC8
2022-05-19	there are still plenty of moments in may for you to create content around 📷 https://t.co/pSu2T7nAUL
2022-05-20	ever wonder what search terms your audience uses the most? you can find this out by heading to the 🔎research🔍 tab within your analytics → https://t.co/CCMgk3lkoG
2022-05-20	okayyy @realsprometheus, @ShrdShack, @ZackCherry8 + all the creators featured in may's creators on the rise playlist !! we see you 👏🏽👏🏻👏🏿 if you are into coffee, horror movies, or skateboarding, check them out → https://t.co/tSlISuebyb
2022-05-20	super excited for today's panel with @JosephSimmm, @christxiee, @HassanKhadair + EatsByRamya !! going live @ 11am pst / 2pm est right here: https://t.co/iSXOMUOBaP https://t.co/DATz9skQex
2022-05-20	tag a creator whose energy you are channeling this weekend ⚡
2022-05-21	be honest, saturdays are for.. content brunch, planning duh ⬇️ ⬇️
2022-05-22	sustainability tip, make plans after filming your makeup tutorial so you don't waste the look 🤌
2022-05-23	3 things to remember for new creators who are trying to find their voice: ✳ prioritize creating content that brings you joy. ✳ connect with creators &amp; ask them how they found their voice/niche. ✳ trust your gut.
2022-05-23	ok, tell me a goal you've already accomplished this month 💫
2022-05-23	wednesday is #WorldTarotDay so Vanessa Somuayina is blessing us with tips for aspiring tarot creators ☄ subscribe to vanessa's channel here: https://t.co/pnv6ebiKwd https://t.co/PGgegx1d71
2022-05-24	we love @itslisanguyen's #YouTubeShorts because not only does everything look *delicious*, but she creates such a wide range of recipes 🤩 there's something for everyone → https://t.co/IzCQvQg0tr
2022-05-25	creating videos for a specific niche can help you: ✅ build a connection with your fans based on your common interests. ✅ potentially gain more views from a specific community. ✅ determine how you should structure your videos.
2022-05-27	are you interested in learning more about super thanks over the weekend? connect with viewers and find a new revenue stream all in one go 💸 → https://t.co/66dx1dpTBU
2022-05-28	saturdays are great for catching up with your community in your comment section 🗯 pro-tip: if you want to encourage conversations below your videos, try to make it a habit to comment 1st with a question, or use the 1st hour after publishing to interact with your viewers.
2022-05-28	starting off on your channel can seem like a huge challenge but with @aliabdaal's guide to help, the sky is the limit 🙌 → https://t.co/xRMRe5e2q3 https://t.co/WnZvxwJoBD
2022-05-29	if you're looking to freshen up on some creator best practices, here's where to start 📝 tag a new creator below who should know about the YouTube Creators website !! → https://t.co/D7aPq26W4k
2022-05-30	comments are half the fun of videos !! here are a few ways you can use the pinned comment feature: 🔘 clarify something from your video 🔘 ask a question 🔘 drop an easter egg 🔘 thank your viewers for watching how are you using pinned comments? 🤔
2022-05-30	what's your fave way to engage with your audience? in the in the community comment tab section ⬇️ ⬇️
2022-05-31	ok respond to this tweet with one word that describes your next video ⬇️⬇️⬇️
2022-06-01	no wait when did it become june? 👀 https://t.co/6n3qhsJ3wg
2022-06-02	it's Pride month bby! ♥️🧡💛💚💙💜 join the celebration with @WillowPillQueen, @itstarekali, &amp; @Tender_oni and join the #YouTubePrideChallenge to show support for the Trevor Project and LGBTQ+ youth. https://t.co/q4lpyNrxS9
2022-06-02	not to be overeager but we did already try this on our channel ... v excited for this update
2022-06-02	tag a creator whose videos are helping you on your self-love journey 💛
2022-06-02	you'd think I was editing a feature length film with the way my computer sounds like it's about to literally blast off 🚀
2022-06-02	your stories matter, 🇨🇦 creators 👇 #FixC11
2022-06-03	.@brandongonez, @JJ_McCullough and @simplypodlogica explore what Bill C-11 could mean for the creator ecosystem in Canada 🧵 #FixC11
2022-06-03	doNUT miss out on the fun this #NationalDonutDay! 🍩 create a tasty Short and don't forget to use #MyYouTubeRecipe. get inspo → https://t.co/zoqdTTw1rW https://t.co/Vnx6l1JbR0
2022-06-03	here for this 👏👏👏 bitesized #YouTubeShorts tips/info and we see you @blogilates !!
2022-06-04	being a content creator isn't easy but pay attention to Jade Beason and it will be a much smoother ride 👌 → https://t.co/wwOTAiuoQZ https://t.co/i54faROPtA
2022-06-05	tag a creator who inspired you to pull it together today... asking for a friend lol
2022-06-06	wednesday is #NationalBestFriendsDay 💘 this whole week we'll be sharing our tips for connecting with other creators on YouTube ! up first ⬇️ (pssst you can still apply to join our YouTube Shorts Creator Community here: https://t.co/WnAUCHzg6T) https://t.co/vMr4AMVdsT
2022-06-06	when you told yourself you would step up your audio this year but now it's june and that mic jack is still dusty 💀
2022-06-07	have you made friends on YouTube? yes &amp; i'm want more tryyying ⬇️ ⬇️
2022-06-07	if you're trying to make friends and connections on YouTube... let it be known !! https://t.co/Q7JzSAMpSp
2022-06-08	ok tag your creator bff below and tell them what you love about them for #BestFriendDay ⤵
2022-06-10	here's your chance to become part of #BTS history 💜 make a Short with your most memorable @bts_bighit moment #MYBTStory → https://t.co/jsApai3Vdc https://t.co/HTa3Fz5w3g
2022-06-10	hey ARMY 💜 tag some who should make a #MyBTStory Short and upload their ultimate #BTS moment → https://t.co/ywMOE2l6Vi https://t.co/3h4eT5l27H
2022-06-10	this is your reminder to think about everything you've learned and created. your younger self would be proud of you today and every day. you got this !!
2022-06-11	sometimes simply showing up and showing support can spark a friendship ✨ https://t.co/sc5Dpc1qvH
2022-06-12	this is your daily reminder that you deserve to be on YouTube just as much as any other creator. don't dim your light !!
2022-06-12	what's a tip you've recently learned that helped grow your channel? let's spread the knowledge 🤔
2022-06-13	are you a 🇨🇦 creator wondering how Bill C-11 could affect you? then check out @brandongonez in conversation with YouTube’s Director of Product Todd Beaupré → https://t.co/MWYiXvbDUp #FixC11
2022-06-14	always in awe of how Black creators create community, create an impact, and create videos 💕 be a part of the next generation of Black creativity on YouTube and apply for the #YouTubeBlack Voices Fund Class of 2023 now 💌 → https://t.co/c6g6N2XZgZ https://t.co/IhbzYzJsgU
2022-06-14	editing summer vlogs literally brings me so much joy. like 🌞🌞🌞🌞🌞
2022-06-14	ok tell me about the exact moment you fell in love with @bts_bighit? 😍 and share the story with a #MyBTStory Short !!
2022-06-15	from his dad's salon to crushing it as a hair creator... @bradmondonyc is truly an icon ✨ loved learning more about his creator journey in this new blog &amp; i can't wait to see him live at #BeautyFest tomorrow → https://t.co/tqLd1r37Wp
2022-06-15	more perks of joining the #YouTubeBlack Voices Fund !! grantees will have the opportunity to work with a partner manager 🤝 → https://t.co/c6g6N2GnSp
2022-06-15	you know your unique style and perspective is needed on YouTube, right? ok just making sure 🫶
2022-06-16	the #YouTubeBlack Voices Fund program will also help you secure the 💼. aka seed funding !! just saying… → https://t.co/c6g6N2XZgZ
2022-06-17	just a lil somethin' somethin' to get the creative juices flowing :) https://t.co/bkUFxY3RtH
2022-06-17	the #YouTubeBlack Voices Fund grantees will be part of workshops focused on production, community engagement + well-being. it's giving growth ! and it's not too late to apply: https://t.co/c6g6N2XZgZ
2022-06-18	creators *are* YouTube!! our #VCUS22 lounge is a canvas of art dedicated to YOU ✨ to be immortalized at @VidCon with creators from around the world, reply with… 📸 a selfie 🔗 your channel link #️⃣ #CreatorCanvas https://t.co/LYY13CCKHq
2022-06-18	start your weekend on an inspiring note from these creators on the rise 🤩 https://t.co/VqqqysJ4tu
2022-06-19	it's not @VidCon without creators like you 💕 for #VCUS22, we want to celebrate creators from around the 🌎 and this is how you submit! https://t.co/TFPSVlQHtE
2022-06-19	she's a creator, globetrotter, member of the #YouTubeBlack Voices Fund class of 2022, and today she's here to tell you a bit about her journey + what Juneteenth means to her. friends, meet @BrianaGreen011! check out her channel 🏀 → https://t.co/tRUNWX7ZPT https://t.co/KjDltAsvO1
2022-06-19	we all have that 1 subscriber who motivates us to keep going 🫶
2022-06-20	get excited ! #VidCon is this week and we wanna give you some tips to help you collab with creators while you're there. collab tip 1️⃣ : think about what your audience wants. what does your community care about? what video ideas will you have prepared?
2022-06-20	ok ok who will i be seeing at @VidCon this year ?? ⬇
2022-06-20	reply with a selfie of you in ~creation mode~ &amp; #CreatorCanvas…and you might just end up on the wall of YouTube’s #VCUS22 lounge 😍
2022-06-21	collab tip 2️⃣ : if you've had the opportunity to land a collab at #VidCon remember to agree on a day to publish your vids before you leave. communication is 🔑 bby !!
2022-06-21	creators make history every day and, at #VCUS22, YouTube's lounge is dedicated to you ❤️ respond to this with a selfie, your channel, and #CreatorCanvas and you might be featured alongside creators from around the world in an unexpected way ✨
2022-06-22	the #CreatorCanvas drops at #VidCon on thursday. here's what it means to be a creator in the words of @FredericChenYT &lt;3 it's all love 💘 submit a selfie &amp; your channel for your chance to be featured from home !! https://t.co/6nyEMXEQFH
2022-06-22	this could be you 👀 send us a selfie, your YouTube channel, and #CreatorCanvas !!
2022-06-23	collab tip 3️⃣ : understand that #VidCon is not going to be your last opportunity to collab with creators. if you still want to collab but you don't live in the same cities: try a remote collab!
2022-06-23	did ya know your favorite #YouTubeShorts creators made SNACKS for #VidCon? we're loving these nostalgic games on @Dream's box ! join the Shorts challenge and you might get some free treats, on us 🤩 → https://t.co/sf7FNo0D3P https://t.co/KRCNc8A8DO
2022-06-23	don't miss !! the wonderful @KreekCraft and @johncampea will be chatting all things channel memberships and supers this evening at #VidCon. join him at 5:30PM PST today! → https://t.co/B2oNYZpuhk
2022-06-24	only subscribers could spot the creator who invented the 12-3-30 👟💪 #CreatorCanvas #VidCon https://t.co/XLLXxodxK1
2022-06-27	when: tomorrow, tuesday, june 28th at 12:30pm PST / 3:30pm EST what: come hang with @ChefJonKung, @realasantem + @therosemontoya where: right here, ofc ! https://t.co/kOENuTEWvA dare i say.. dress code: shorts? https://t.co/Xn7oNJ9b8x
2022-06-28	give your older vids a moment to ✨shine✨ through cards + end screens! this is a super easy way to slide in a lil self promo: https://t.co/Lk4y22DNT5
2022-06-28	have you tested out breaking a video up into multiple parts? it's an easy way to keep your viewers coming back ! ooh and you should put the vids in a playlist so that the story is easy to follow: https://t.co/RLQG6JYbBB
2022-06-28	soooooon ⬇️ join the community → https://t.co/WnAUCHQQYr
2022-06-29	"when you have a YouTube question like, 'how often should i upload for the algorithm?' replace 'algorithm' with 'audience' and you'll be on a better path to your answer" ICYMI: more gems of wisdom from @hitsman and @MrBeast's #vidcon panel here → https://t.co/C27TsShHTr
2022-06-29	.@lifewithschi's #YouTubePrideChallenge submission is STUNNING thanks to creators like schi and everyone else, we're extending our fundraiser for the @TrevorProject beyond pride so that we can raise even more 🌈 aka don't stop submitting your shorts pls! https://t.co/Y4kV8Asy9Q
2022-06-29	ok what's a new video promo tip you think everyone should try? tell us in the comments plsss
2022-06-30	#VidCon 2022 was a blast. thank you to all creators who joined us virtually and in-person on our #CreatorCanvas !! 🎨 who can you spot up there? tag them ! https://t.co/LT9p2YK2yX
2022-06-30	1/ we know how important it is to protect you and your community from bad actors. That's why we’re launching https://t.co/hfqgqfRIzJ to combat identity abuse related spam that starts in the comments section. read on below ⬇️
2022-06-30	that moment when you realize it's #SocialMediaDay and you've taught yourself how to build a business, brand and connections all through social media 👏👏👏👏👏
2022-06-30	we hope that @ChefJonKung's takeover lives as a reminder that it's never too late to embark on your creator journey, and that every day is a great day to celebrate who you are 🫶 continue following his journey: https://t.co/yx3Z5qcgHr https://t.co/URdZxi6GWq
2022-07-01	get into this july calendar moment !! https://t.co/cHUo8yXPDq
2022-07-01	the sheer talent of @JonathanWinbush, @byoola79, &amp; Hn Clothings...WOW 😍 apply for our #YouTubeBlack Voices Fund Class of 2023 now → https://t.co/c6g6N2XZgZ
2022-07-01	when's the last time you streamed? 🤔 live streaming is a fun way to connect with your community when you don't have the bandwidth to edit a video! or you just wanna drop in with a quick update → https://t.co/NmhwOkTqOn
2022-07-02	anyone filming a *weekend in my life* video this weekend? 🤗
